date,time_block,purchase_bid_mw,sell_bid_mw,mcv_mw,final_scheduled_volume_mw,mcp_rs_per_mwh
2024-12-02,11:00 - 11:15,9838.6,16703.7,6025.92,6025.92,2752.67
2024-12-02,11:15 - 11:30,9495.3,18028.2,5844.1,5844.1,2700.8
2024-12-02,11:30 - 11:45,9451.2,19017.9,5944.9,5944.9,2700.34
2024-12-02,11:45 - 12:00,9234.9,20116.6,6044.1,6044.1,2700.33
2024-12-02,12:00 - 12:15,9198.6,21266.1,5782.74,5782.74,2512.19
2024-12-02,12:15 - 12:30,9485.4,22121.6,6069.24,6069.24,2512.44
2024-12-02,12:30 - 12:45,9227.7,22590.0,6018.33,6018.33,2500.26
2024-12-02,12:45 - 13:00,9194.8,23271.6,6032.3,6032.3,2360.94
2024-12-02,13:00 - 13:15,8734.6,25394.5,5915.7,5915.7,2000.8
2024-12-02,13:15 - 13:30,8653.7,26085.8,6095.57,6095.57,2000.55
2024-12-02,13:30 - 13:45,9089.5,26122.1,6031.17,6031.17,2051.54
2024-12-02,13:45 - 14:00,9308.2,26061.9,6248.27,6248.27,2063.07
2024-12-02,14:00 - 14:15,10346.8,25068.5,7696.3,7696.3,2400.77
2024-12-02,14:15 - 14:30,10899.9,24329.8,8051.97,8051.97,2650.05
2024-12-02,14:30 - 14:45,11589.7,22973.1,8204.0,8204.0,2700.69
2024-12-02,14:45 - 15:00,12470.1,21658.2,8568.4,8568.4,2840.41
2024-12-02,15:00 - 15:15,13617.9,20304.6,9989.6,9989.6,2970.86
2024-12-02,15:15 - 15:30,14181.0,20117.1,9842.4,9842.4,3070.14
2024-12-02,15:30 - 15:45,14501.4,18500.9,9620.2,9620.2,3100.79
2024-12-02,15:45 - 16:00,15805.3,18449.1,10331.2,10331.2,3299.81
2024-12-02,16:00 - 16:15,16266.8,16993.7,10241.7,10241.7,3549.04
2024-12-02,16:15 - 16:30,17626.6,16297.1,11114.1,11114.1,3800.4
2024-12-02,16:30 - 16:45,18173.6,15572.0,10946.62,10946.62,3999.27
2024-12-02,16:45 - 17:00,19188.3,13864.3,11755.38,11755.38,4579.45
2024-12-02,17:00 - 17:15,16439.5,9255.0,8721.0,8721.0,10000.0
2024-12-02,17:15 - 17:30,15881.7,7744.9,7360.9,7360.9,10000.0
2024-12-02,17:30 - 17:45,15034.4,7556.9,7172.9,7172.9,10000.0
2024-12-02,17:45 - 18:00,15598.9,7628.1,7244.1,7244.1,10000.0
2024-12-02,18:00 - 18:15,18099.4,7676.3,7292.3,7292.3,10000.0
2024-12-02,18:15 - 18:30,18606.7,7838.2,7454.2,7454.2,10000.0
2024-12-02,18:30 - 18:45,17385.4,8161.7,7777.7,7777.7,10000.0
2024-12-02,18:45 - 19:00,15734.5,8601.4,8217.4,8217.4,10000.0
2024-12-02,19:00 - 19:15,12445.5,9346.7,6737.27,6737.27,4149.45
2024-12-02,19:15 - 19:30,11367.7,9538.7,6084.71,6084.71,3599.7
2024-12-02,19:30 - 19:45,11115.7,9852.0,5872.9,5872.9,3518.98
2024-12-02,19:45 - 20:00,10616.8,10273.0,5580.9,5580.9,3470.29
2024-12-02,20:00 - 20:15,10191.9,11393.0,5665.4,5665.4,3200.32
2024-12-02,20:15 - 20:30,9767.2,12066.1,5539.2,5539.2,3100.66
2024-12-02,20:30 - 20:45,9491.0,13236.1,5512.3,5512.3,3070.73
2024-12-02,20:45 - 21:00,9822.1,13785.1,5646.4,5646.4,3200.06
2024-12-02,21:00 - 21:15,9719.1,16159.4,6641.4,6641.4,2942.89
2024-12-02,21:15 - 21:30,9844.2,16232.9,6261.68,6261.68,3065.72
2024-12-02,21:30 - 21:45,9710.1,16615.3,6178.25,6178.25,3065.39
2024-12-02,21:45 - 22:00,9544.2,17306.4,6397.5,6397.5,2954.89
2024-12-02,22:00 - 22:15,9434.9,18300.2,6264.63,6264.63,2700.33
2024-12-02,22:15 - 22:30,9290.8,19071.8,6149.23,6149.23,2700.29
2024-12-02,22:30 - 22:45,9177.3,20023.9,6156.44,6156.44,2700.44
2024-12-02,22:45 - 23:00,9383.0,20584.5,6233.85,6233.85,2700.54
2024-12-02,23:00 - 23:15,9291.5,21555.3,6473.81,6473.81,2700.07
2024-12-02,23:15 - 23:30,9545.3,22051.1,6483.54,6483.54,2700.43
2024-12-02,23:30 - 23:45,9704.6,22715.6,6951.81,6951.81,2650.82
2024-12-02,23:45 - 24:00,9657.6,23186.1,6917.58,6917.58,2650.47
2024-12-03,00:00 - 00:15,8434.2,24997.6,6324.21,6324.21,2250.86
2024-12-03,00:15 - 00:30,8559.8,26282.8,6501.48,6501.48,2250.02
2024-12-03,00:30 - 00:45,8582.5,26551.9,6511.55,6511.55,2250.14
2024-12-03,00:45 - 01:00,8632.3,26957.8,6583.2,6583.2,2236.97
2024-12-03,01:00 - 01:15,8658.9,28023.5,6621.2,6621.2,2184.33
2024-12-03,01:15 - 01:30,8585.7,28872.5,6553.5,6553.5,2123.18
