date,time_block,purchase_bid_mw,sell_bid_mw,mcv_mw,final_scheduled_volume_mw,mcp_rs_per_mwh
2020-04-07,23:30 - 23:45,3786.2,9991.2,3748.2,3748.2,1799.49
2020-04-07,23:45 - 24:00,4167.7,10185.1,4118.3,4118.3,1925.44
2020-04-08,00:00 - 00:15,3784.6,9312.7,3636.51,3636.52,2200.31
2020-04-08,00:15 - 00:30,4041.6,9509.5,3816.6,3816.6,2336.11
2020-04-08,00:30 - 00:45,4164.6,9978.1,3938.4,3938.4,2349.95
2020-04-08,00:45 - 01:00,4147.6,10066.1,3921.4,3921.4,2349.27
2020-04-08,01:00 - 01:15,4285.7,10149.0,4059.5,4059.5,2398.43
2020-04-08,01:15 - 01:30,4209.1,10246.0,3981.9,3981.9,2455.54
2020-04-08,01:30 - 01:45,4279.9,9994.8,4052.7,4052.7,2499.69
2020-04-08,01:45 - 02:00,4234.9,9981.8,4007.7,4007.7,2499.24
2020-04-08,02:00 - 02:15,4261.1,10179.6,3932.4,3932.4,2455.89
2020-04-08,02:15 - 02:30,4243.1,10264.6,3914.4,3914.4,2455.5
2020-04-08,02:30 - 02:45,4262.9,10316.5,3934.2,3934.2,2455.27
2020-04-08,02:45 - 03:00,4243.3,10543.5,3914.6,3914.6,2455.09
2020-04-08,03:00 - 03:15,4142.4,10429.6,3815.7,3815.7,2399.77
2020-04-08,03:15 - 03:30,4115.4,10456.6,3788.7,3788.7,2398.69
2020-04-08,03:30 - 03:45,4095.4,10514.6,3768.7,3768.7,2389.8
2020-04-08,03:45 - 04:00,4076.4,10568.6,3749.7,3749.7,2389.5
2020-04-08,04:00 - 04:15,4354.0,10561.6,4025.3,4025.3,2455.45
2020-04-08,04:15 - 04:30,4446.3,10443.5,4117.6,4117.6,2499.06
2020-04-08,04:30 - 04:45,4680.2,10207.6,4351.5,4351.5,2499.83
2020-04-08,04:45 - 05:00,4810.2,10129.3,4463.1,4463.1,2549.86
2020-04-08,05:00 - 05:15,5174.6,9465.0,4797.8,4797.8,2790.98
2020-04-08,05:15 - 05:30,5619.6,9329.9,5049.7,5049.7,3011.42
2020-04-08,05:30 - 05:45,6239.3,10101.7,5767.8,5767.8,3156.82
2020-04-08,05:45 - 06:00,6619.6,10743.8,6199.0,6199.0,3099.98
2020-04-08,06:00 - 06:15,6922.1,11687.4,6655.4,6655.4,2899.13
2020-04-08,06:15 - 06:30,6911.1,12452.5,6680.2,6680.2,2549.92
2020-04-08,06:30 - 06:45,7098.4,12681.9,6867.5,6867.5,2549.75
2020-04-08,06:45 - 07:00,7300.4,12583.2,7069.5,7069.5,2599.79
2020-04-08,07:00 - 07:15,6880.2,12539.9,6648.8,6648.8,2499.77
2020-04-08,07:15 - 07:30,6795.5,12878.8,6664.1,6664.1,2499.63
2020-04-08,07:30 - 07:45,6585.0,13049.8,6453.6,6453.6,2499.35
2020-04-08,07:45 - 08:00,6338.4,13080.1,6207.0,6207.0,2443.75
2020-04-08,08:00 - 08:15,6367.9,13353.3,6136.5,6136.5,2429.12
2020-04-08,08:15 - 08:30,6223.3,13986.5,5995.7,5995.7,2389.26
2020-04-08,08:30 - 08:45,5961.3,13645.3,5733.7,5733.7,2395.95
2020-04-08,08:45 - 09:00,5626.0,13093.8,5394.6,5394.6,2443.54
2020-04-08,09:00 - 09:15,5741.0,13163.7,5504.8,5504.8,2499.72
2020-04-08,09:15 - 09:30,5699.2,12317.6,5461.2,5461.2,2591.67
2020-04-08,09:30 - 09:45,5149.2,12259.3,4913.0,4913.0,2499.65
2020-04-08,09:45 - 10:00,5030.2,11723.2,4794.0,4794.0,2499.95
2020-04-08,10:00 - 10:15,4625.2,12616.1,4397.1,4397.1,2499.75
2020-04-08,10:15 - 10:30,4630.5,13553.3,4402.4,4402.4,2499.34
2020-04-08,10:30 - 10:45,4526.5,14054.0,4298.4,4298.4,2443.61
2020-04-08,10:45 - 11:00,4623.2,14581.8,4495.1,4495.1,2448.14
2020-04-08,11:00 - 11:15,4794.6,15954.5,4666.5,4666.5,2436.6
2020-04-08,11:15 - 11:30,5087.4,16193.7,4959.3,4959.3,2436.51
2020-04-08,11:30 - 11:45,5206.2,16492.8,5078.1,5078.1,2443.36
2020-04-08,11:45 - 12:00,5208.5,16678.1,5080.4,5080.4,2443.95
2020-04-08,12:00 - 12:15,5102.9,17128.6,4974.8,4974.8,2499.23
2020-04-08,12:15 - 12:30,5099.9,16741.0,4971.8,4971.8,2499.25
2020-04-08,12:30 - 12:45,5099.4,16714.7,4971.3,4971.3,2499.22
2020-04-08,12:45 - 13:00,5104.4,16751.6,4976.3,4976.3,2499.13
2020-04-08,13:00 - 13:15,4953.2,16610.0,4835.9,4835.9,2299.89
2020-04-08,13:15 - 13:30,4955.5,16718.5,4838.2,4838.2,2232.27
2020-04-08,13:30 - 13:45,4954.4,16673.7,4837.1,4837.1,2232.02
2020-04-08,13:45 - 14:00,4975.5,16890.8,4858.2,4858.2,2232.08
2020-04-08,14:00 - 14:15,5228.7,16516.1,5110.0,5110.0,2299.02
2020-04-08,14:15 - 14:30,5277.7,16459.9,5159.0,5159.0,2232.95
2020-04-08,14:30 - 14:45,5530.0,14571.6,5407.3,5407.3,2389.38
2020-04-08,14:45 - 15:00,5531.3,14652.8,5408.6,5408.6,2389.29
2020-04-08,15:00 - 15:15,5730.1,14295.8,5603.3,5603.3,2389.87
2020-04-08,15:15 - 15:30,5780.1,14193.9,5653.3,5653.3,2399.3
2020-04-08,15:30 - 15:45,5875.1,14071.6,5748.3,5748.3,2429.33
2020-04-08,15:45 - 16:00,5696.1,14086.6,5569.3,5569.3,2389.29
2020-04-08,16:00 - 16:15,5242.0,13518.0,5124.6,5124.6,2299.94
2020-04-08,16:15 - 16:30,5236.3,13136.5,5118.9,5118.9,2232.76
2020-04-08,16:30 - 16:45,5483.2,13049.0,5361.8,5361.8,2349.71
2020-04-08,16:45 - 17:00,5181.2,13032.7,5063.8,5063.8,2218.57
2020-04-08,17:00 - 17:15,3876.9,12958.6,3866.0,3866.0,2075.7
2020-04-08,17:15 - 17:30,3677.9,12950.8,3667.0,3667.0,2061.71
2020-04-08,17:30 - 17:45,3679.7,12427.3,3668.8,3668.8,2075.76
2020-04-08,17:45 - 18:00,3590.0,11427.8,3579.1,3579.1,2079.54
2020-04-08,18:00 - 18:15,2975.1,10947.2,2958.5,2958.5,2053.7
2020-04-08,18:15 - 18:30,3190.1,10041.6,3173.5,3173.5,2053.82
2020-04-08,18:30 - 18:45,3732.1,9831.4,3715.5,3715.5,2128.52
2020-04-08,18:45 - 19:00,3968.1,9082.6,3846.6,3846.6,2499.21
2020-04-08,19:00 - 19:15,4810.1,8382.9,4582.4,4582.4,2749.0
2020-04-08,19:15 - 19:30,5237.4,8347.9,5003.2,5003.2,2898.45
2020-04-08,19:30 - 19:45,5251.6,8597.5,4830.1,4830.1,2499.56
2020-04-08,19:45 - 20:00,5083.6,8726.5,4663.2,4663.2,2389.89
2020-04-08,20:00 - 20:15,4953.2,8761.2,4622.3,4622.3,2448.74
2020-04-08,20:15 - 20:30,4739.2,8831.9,4412.1,4412.1,2389.07
2020-04-08,20:30 - 20:45,4654.5,8615.6,4323.6,4323.6,2429.56
2020-04-08,20:45 - 21:00,4534.8,8380.9,4203.9,4203.9,2499.13
2020-04-08,21:00 - 21:15,4997.0,8422.7,4634.9,4634.9,2749.8
2020-04-08,21:15 - 21:30,4986.0,8711.8,4624.3,4624.3,2599.93
2020-04-08,21:30 - 21:45,4847.3,8430.1,4485.6,4485.6,2699.37
2020-04-08,21:45 - 22:00,4710.3,8294.0,4348.6,4348.6,2699.59
2020-04-08,22:00 - 22:15,4284.5,7957.7,3811.9,3811.9,2540.59
2020-04-08,22:15 - 22:30,4554.8,7361.6,4071.6,4071.6,2749.51
2020-04-08,22:30 - 22:45,4658.6,7573.2,4204.2,4204.2,2699.56
2020-04-08,22:45 - 23:00,4889.6,7903.8,4442.0,4442.0,2599.53
2020-04-08,23:00 - 23:15,4339.6,8632.5,3912.5,3912.5,2389.39
2020-04-08,23:15 - 23:30,4334.6,8793.1,3907.5,3907.5,2389.21
2020-04-08,23:30 - 23:45,4426.4,8595.5,3898.3,3898.3,2448.69
2020-04-08,23:45 - 24:00,4625.9,8277.6,3797.8,3797.8,2499.45
2020-04-09,00:00 - 00:15,3298.9,8770.9,3071.8,3071.8,2399.26
2020-04-09,00:15 - 00:30,3331.9,9195.6,3104.8,3104.8,2389.86
2020-04-09,00:30 - 00:45,3455.9,9339.6,3228.8,3228.8,2399.88
2020-04-09,00:45 - 01:00,3401.9,9497.7,3174.8,3174.8,2389.86
2020-04-09,01:00 - 01:15,3550.5,9983.5,3324.4,3324.4,2399.39
2020-04-09,01:15 - 01:30,3485.7,10055.4,3259.6,3259.6,2389.62
2020-04-09,01:30 - 01:45,3480.5,10444.2,3254.4,3254.4,2389.61
2020-04-09,01:45 - 02:00,3320.5,10506.2,3095.8,3095.8,2299.74
2020-04-09,02:00 - 02:15,3490.3,10552.3,3262.7,3262.7,2349.6
2020-04-09,02:15 - 02:30,3467.3,10590.3,3239.7,3239.7,2349.67
2020-04-09,02:30 - 02:45,3244.3,10574.4,3019.1,3019.1,2299.06
2020-04-09,02:45 - 03:00,3222.5,10649.4,3015.5,3015.5,2200.84
2020-04-09,03:00 - 03:15,3207.9,10868.5,3026.6,3026.6,2200.64
2020-04-09,03:15 - 03:30,3180.9,11001.5,3100.0,3100.0,1999.57
2020-04-09,03:30 - 03:45,3161.9,10961.5,3081.0,3081.0,1999.38
2020-04-09,03:45 - 04:00,3232.9,10965.5,3152.0,3152.0,1999.56
2020-04-09,04:00 - 04:15,3656.8,10996.7,3430.6,3430.6,2299.88
2020-04-09,04:15 - 04:30,3711.9,10939.6,3483.3,3483.3,2389.1
2020-04-09,04:30 - 04:45,3941.8,10903.7,3712.2,3712.2,2455.17
2020-04-09,04:45 - 05:00,4086.8,10824.7,3857.2,3857.2,2461.95
2020-04-09,05:00 - 05:15,4388.1,10260.3,4139.9,4139.9,2549.85
2020-04-09,05:15 - 05:30,4815.1,10656.0,4546.8,4546.8,2749.61
2020-04-09,05:30 - 05:45,5113.0,11329.2,4838.5,4838.5,2790.33
2020-04-09,05:45 - 06:00,5915.1,11850.3,5611.8,5611.8,2824.4
2020-04-09,06:00 - 06:15,6259.5,12620.0,6125.8,6125.8,2622.48
2020-04-09,06:15 - 06:30,6643.1,13215.8,6515.2,6515.2,2499.9
2020-04-09,06:30 - 06:45,7011.6,13205.9,6883.7,6883.7,2499.99
2020-04-09,06:45 - 07:00,7373.7,13055.7,7189.89,7189.89,2700.36
2020-04-09,07:00 - 07:15,7118.2,12985.3,6982.2,6982.2,2589.44
2020-04-09,07:15 - 07:30,7035.4,13015.0,6905.2,6905.2,2499.91
2020-04-09,07:30 - 07:45,6894.4,13062.1,6764.2,6764.2,2499.99
2020-04-09,07:45 - 08:00,6613.4,13051.2,6483.2,6483.2,2499.53
2020-04-09,08:00 - 08:15,6798.4,13918.8,6668.2,6668.2,2499.35
2020-04-09,08:15 - 08:30,6287.4,14262.9,6157.2,6157.2,2436.89
2020-04-09,08:30 - 08:45,6040.4,13865.9,5910.2,5910.2,2443.53
2020-04-09,08:45 - 09:00,5738.6,13362.6,5608.4,5608.4,2499.47
2020-04-09,09:00 - 09:15,5652.7,13576.5,5517.7,5517.7,2499.99
2020-04-09,09:15 - 09:30,5411.5,13044.9,5274.7,5274.7,2549.31
2020-04-09,09:30 - 09:45,4960.0,12891.7,4825.0,4825.0,2499.26
2020-04-09,09:45 - 10:00,4695.9,12540.7,4560.9,4560.9,2499.6
2020-04-09,10:00 - 10:15,4013.0,12829.7,3892.0,3892.0,2448.83
2020-04-09,10:15 - 10:30,3937.2,13089.7,3816.2,3816.2,2443.57
2020-04-09,10:30 - 10:45,3937.0,13577.6,3816.0,3816.0,2399.53
2020-04-09,10:45 - 11:00,4039.0,14256.3,3922.0,3922.0,2299.56
2020-04-09,11:00 - 11:15,4033.2,14743.2,3921.4,3921.4,2218.21
2020-04-09,11:15 - 11:30,4410.2,14805.2,4298.4,4298.4,2299.98
2020-04-09,11:30 - 11:45,4609.2,15062.5,4493.6,4493.6,2389.9
2020-04-09,11:45 - 12:00,4809.4,15483.4,4693.8,4693.8,2429.09
2020-04-09,12:00 - 12:15,4883.7,14834.2,4763.2,4763.2,2499.47
2020-04-09,12:15 - 12:30,4882.7,14233.7,4762.2,4762.2,2499.65
2020-04-09,12:30 - 12:45,4683.2,14299.6,4562.7,4562.7,2499.34
2020-04-09,12:45 - 13:00,4683.2,14963.5,4562.7,4562.7,2499.21
2020-04-09,13:00 - 13:15,4607.4,15022.7,4497.7,4497.7,2232.19
2020-04-09,13:15 - 13:30,4607.6,15175.4,4603.3,4603.3,2128.34
2020-04-09,13:30 - 13:45,4808.4,15323.6,4804.1,4804.1,2128.89
2020-04-09,13:45 - 14:00,4755.5,15326.7,4751.2,4751.2,2128.63
2020-04-09,14:00 - 14:15,4807.9,14794.6,4803.3,4803.3,2128.69
2020-04-09,14:15 - 14:30,4807.9,14692.5,4803.3,4803.3,2128.56
2020-04-09,14:30 - 14:45,5009.4,14460.4,4966.6,4966.6,2200.36
2020-04-09,14:45 - 15:00,5009.6,14456.3,4994.4,4994.4,2200.1
2020-04-09,15:00 - 15:15,5211.1,13883.4,5102.2,5102.2,2218.46
2020-04-09,15:15 - 15:30,5161.1,13777.3,5052.2,5052.2,2218.35
2020-04-09,15:30 - 15:45,5261.1,13666.5,5127.2,5127.2,2218.9
2020-04-09,15:45 - 16:00,5261.1,13665.5,5127.2,5127.2,2218.67
2020-04-09,16:00 - 16:15,5062.2,13268.4,4928.5,4928.5,2218.41
2020-04-09,16:15 - 16:30,4965.3,13414.8,4961.5,4961.5,2128.96
2020-04-09,16:30 - 16:45,4762.2,13140.5,4758.4,4758.4,2128.42
2020-04-09,16:45 - 17:00,4563.2,13270.4,4560.8,4560.8,2075.47
2020-04-09,17:00 - 17:15,3589.1,12594.6,3586.7,3586.7,2061.4
2020-04-09,17:15 - 17:30,3390.1,12533.4,3387.7,3387.7,2061.0
2020-04-09,17:30 - 17:45,3189.1,12177.5,3186.7,3186.7,2053.05
2020-04-09,17:45 - 18:00,3090.2,11676.9,3087.8,3087.8,2053.81
2020-04-09,18:00 - 18:15,2534.2,10577.9,2534.2,2534.2,1799.42
2020-04-09,18:15 - 18:30,2535.2,9644.1,2535.2,2535.2,1680.69
2020-04-09,18:30 - 18:45,3185.2,9090.9,3185.2,3185.2,2128.01
2020-04-09,18:45 - 19:00,3336.2,8785.7,3336.2,3336.2,1799.82
2020-04-09,19:00 - 19:15,3701.7,8535.5,3626.0,3626.0,2200.75
2020-04-09,19:15 - 19:30,4175.9,8837.1,4074.5,4074.5,2249.7
2020-04-09,19:30 - 19:45,4509.3,8715.7,4403.0,4403.0,2499.12
2020-04-09,19:45 - 20:00,4555.3,8787.1,4449.6,4449.6,2400.45
2020-04-09,20:00 - 20:15,4308.0,8628.6,4215.0,4215.0,2200.92
2020-04-09,20:15 - 20:30,4359.0,8512.5,4256.5,4256.5,2389.26
2020-04-09,20:30 - 20:45,4171.4,8260.2,4068.9,4068.9,2389.78
2020-04-09,20:45 - 21:00,4069.6,8054.5,3963.3,3963.3,2499.39
2020-04-09,21:00 - 21:15,4462.6,8050.5,4350.5,4350.5,2599.82
2020-04-09,21:15 - 21:30,4440.6,8400.0,4330.3,4330.3,2499.92
2020-04-09,21:30 - 21:45,4616.6,7950.3,4479.5,4479.5,2699.27
2020-04-09,21:45 - 22:00,4600.6,7920.5,4463.5,4463.5,2699.78
2020-04-09,22:00 - 22:15,4258.2,7589.0,3928.4,3928.4,2499.95
2020-04-09,22:15 - 22:30,4534.4,7447.2,4061.4,4061.4,2598.87
2020-04-09,22:30 - 22:45,4649.2,7303.3,4190.6,4190.6,2749.26
2020-04-09,22:45 - 23:00,4895.2,7366.2,4430.4,4430.4,2799.61
2020-04-09,23:00 - 23:15,4460.5,7436.3,3912.6,3912.6,2599.12
2020-04-09,23:15 - 23:30,4450.5,7356.0,3902.6,3902.6,2598.33
2020-04-09,23:30 - 23:45,4221.5,7476.0,3691.7,3691.7,2499.77
2020-04-09,23:45 - 24:00,4104.8,7595.0,3575.0,3575.0,2499.3
2020-04-10,00:00 - 00:15,4148.4,8846.5,3911.7,3911.7,2549.2
2020-04-10,00:15 - 00:30,4381.4,9026.5,4094.7,4094.7,2599.31
2020-04-10,00:30 - 00:45,4454.4,9293.4,4167.7,4167.7,2599.04
2020-04-10,00:45 - 01:00,4412.4,9462.3,4125.7,4125.7,2533.56
2020-04-10,01:00 - 01:15,4418.5,9953.3,4051.0,4051.0,2499.65
2020-04-10,01:15 - 01:30,4331.0,10105.3,3963.5,3963.5,2499.05
2020-04-10,01:30 - 01:45,4203.5,10180.2,3837.0,3837.0,2399.62
2020-04-10,01:45 - 02:00,4128.5,10610.1,3762.0,3762.0,2389.34
2020-04-10,02:00 - 02:15,4181.9,11075.6,3864.9,3864.9,2399.02
2020-04-10,02:15 - 02:30,4048.9,11396.6,3731.9,3731.9,2349.26
2020-04-10,02:30 - 02:45,3924.9,11401.7,3610.3,3610.3,2299.81
2020-04-10,02:45 - 03:00,3806.9,11510.8,3492.3,3492.3,2299.06
2020-04-10,03:00 - 03:15,3694.8,11504.8,3389.4,3389.4,2189.4
2020-04-10,03:15 - 03:30,3660.8,11645.8,3468.2,3468.2,2100.11
2020-04-10,03:30 - 03:45,3646.7,11724.8,3465.9,3465.9,2099.2
2020-04-10,03:45 - 04:00,3433.1,11797.8,3253.7,3253.7,1925.88
2020-04-10,04:00 - 04:15,3709.0,11900.7,3523.4,3523.4,1999.95
2020-04-10,04:15 - 04:30,3854.9,11864.7,3551.7,3551.7,2150.94
2020-04-10,04:30 - 04:45,4160.9,11825.7,3843.9,3843.9,2349.26
2020-04-10,04:45 - 05:00,4407.9,11547.8,4090.9,4090.9,2399.72
2020-04-10,05:00 - 05:15,4660.2,11118.7,4441.3,4441.3,2448.48
2020-04-10,05:15 - 05:30,4709.2,11491.6,4491.3,4491.3,2389.51
2020-04-10,05:30 - 05:45,4953.0,12001.8,4735.1,4735.1,2389.84
2020-04-10,05:45 - 06:00,5443.0,12644.0,5224.1,5224.1,2499.4
2020-04-10,06:00 - 06:15,5384.1,13213.1,5274.5,5274.5,2438.16
2020-04-10,06:15 - 06:30,5515.1,13597.2,5405.5,5405.5,2349.11
2020-04-10,06:30 - 06:45,5711.9,14157.2,5603.7,5603.7,2299.68
2020-04-10,06:45 - 07:00,6084.9,14114.2,5975.3,5975.3,2389.89
2020-04-10,07:00 - 07:15,6295.6,14125.3,6185.3,6185.3,2443.11
2020-04-10,07:15 - 07:30,6198.6,14279.1,6092.1,6092.1,2389.83
2020-04-10,07:30 - 07:45,5648.9,14220.3,5543.5,5543.5,2299.25
2020-04-10,07:45 - 08:00,5131.9,14278.9,5027.9,5027.9,2110.14
2020-04-10,08:00 - 08:15,4884.4,14448.7,4882.0,4882.0,2075.46
2020-04-10,08:15 - 08:30,4619.4,14894.1,4617.0,4617.0,2061.7
2020-04-10,08:30 - 08:45,4373.4,14498.0,4371.0,4371.0,2075.69
2020-04-10,08:45 - 09:00,4022.4,14127.1,4020.0,4020.0,1999.69
2020-04-10,09:00 - 09:15,3902.9,15028.8,3902.8,3902.8,1999.04
2020-04-10,09:15 - 09:30,3754.9,14698.4,3754.8,3754.8,1889.48
2020-04-10,09:30 - 09:45,3474.9,14840.5,3474.8,3474.8,1799.14
2020-04-10,09:45 - 10:00,3270.0,14554.0,3269.9,3269.9,1799.39
2020-04-10,10:00 - 10:15,2857.7,15438.1,2857.6,2857.6,1799.59
2020-04-10,10:15 - 10:30,2858.7,16040.9,2858.6,2858.6,1799.64
