date,time_block,purchase_bid_mw,sell_bid_mw,mcv_mw,final_scheduled_volume_mw,mcp_rs_per_mwh
2022-01-01,18:15 - 18:30,10425.4,10773.7,8344.6,8344.6,4469.0
2022-01-01,18:30 - 18:45,10378.9,10806.0,8398.6,8398.6,4468.88
2022-01-01,18:45 - 19:00,9532.5,11212.5,8081.2,8081.2,3991.03
2022-01-01,19:00 - 19:15,9305.7,11432.8,7891.2,7891.2,3959.81
2022-01-01,19:15 - 19:30,8970.5,11369.5,7556.0,7556.0,3991.19
2022-01-01,19:30 - 19:45,8606.9,10982.3,7186.0,7186.0,4000.06
2022-01-01,19:45 - 20:00,8049.8,10727.1,6671.6,6671.6,3899.31
2022-01-01,20:00 - 20:15,7383.3,11686.8,6620.6,6620.6,3499.9
2022-01-01,20:15 - 20:30,6699.0,12068.7,5936.3,5936.3,3449.87
2022-01-01,20:30 - 20:45,6308.2,12392.9,5545.5,5545.5,3446.25
2022-01-01,20:45 - 21:00,6361.5,12467.0,5598.8,5598.8,3446.03
2022-01-01,21:00 - 21:15,6215.5,12608.6,4986.0,4986.0,3219.59
2022-01-01,21:15 - 21:30,6055.2,13013.8,4963.6,4963.6,3000.5
2022-01-01,21:30 - 21:45,6047.3,13323.0,4858.4,4858.4,2929.68
2022-01-01,21:45 - 22:00,5661.1,13943.3,4621.3,4621.3,2819.37
2022-01-01,22:00 - 22:15,5908.0,14593.0,4278.1,4278.1,2579.5
2022-01-01,22:15 - 22:30,6041.3,14651.1,4407.8,4407.8,2579.56
2022-01-01,22:30 - 22:45,5918.5,15472.3,4258.75,4258.75,2529.6
2022-01-01,22:45 - 23:00,6115.6,16104.9,4258.9,4258.9,2505.44
2022-01-01,23:00 - 23:15,6130.7,18279.9,4683.8,4683.8,2203.39
2022-01-01,23:15 - 23:30,6241.3,18963.0,4826.8,4826.8,2202.41
2022-01-01,23:30 - 23:45,6275.5,19384.8,5177.5,5177.5,2189.75
2022-01-01,23:45 - 24:00,6305.8,19997.6,5208.9,5208.9,2149.47
2022-01-02,00:00 - 00:15,7127.2,18263.7,6296.89,6296.89,2000.15
2022-01-02,00:15 - 00:30,7307.8,19209.7,6494.9,6494.9,2000.0
2022-01-02,00:30 - 00:45,7465.5,20133.0,6616.0,6616.0,1999.99
2022-01-02,00:45 - 01:00,7353.2,21026.7,6503.4,6503.4,1999.84
2022-01-02,01:00 - 01:15,7752.7,22028.8,6545.6,6545.6,1999.78
2022-01-02,01:15 - 01:30,7647.2,22592.5,6440.5,6440.5,1999.6
2022-01-02,01:30 - 01:45,7478.8,23359.2,6271.7,6271.7,1999.47
2022-01-02,01:45 - 02:00,7482.0,23953.5,6275.5,6275.5,1999.3
2022-01-02,02:00 - 02:15,7391.4,24105.8,6225.3,6225.3,1899.58
2022-01-02,02:15 - 02:30,7460.4,24429.3,6294.4,6294.4,1899.63
2022-01-02,02:30 - 02:45,7338.4,24622.2,6172.8,6172.8,1899.25
2022-01-02,02:45 - 03:00,7291.0,24689.2,6125.7,6125.7,1899.15
2022-01-02,03:00 - 03:15,7523.6,24610.4,6364.4,6364.4,1899.59
2022-01-02,03:15 - 03:30,7625.9,24559.7,6467.1,6467.1,1899.76
2022-01-02,03:30 - 03:45,7839.9,24493.0,6649.1,6649.1,1970.25
2022-01-02,03:45 - 04:00,7859.8,24610.1,6701.1,6701.1,1899.91
2022-01-02,04:00 - 04:15,7845.5,23812.0,6652.49,6652.49,1999.27
2022-01-02,04:15 - 04:30,8015.2,23327.0,6822.4,6822.4,1999.5
2022-01-02,04:30 - 04:45,7840.0,22901.5,6904.7,6904.7,1999.82
2022-01-02,04:45 - 05:00,8146.3,22058.1,7024.3,7024.3,2036.46
2022-01-02,05:00 - 05:15,8599.6,20376.2,7072.9,7072.9,2411.13
2022-01-02,05:15 - 05:30,8719.4,18522.6,6362.35,6362.35,2505.74
2022-01-02,05:30 - 05:45,8578.8,17537.3,6390.9,6390.9,2505.6
2022-01-02,05:45 - 06:00,8682.7,16940.3,6992.2,6992.2,2599.08
2022-01-02,06:00 - 06:15,9041.4,14707.4,7432.0,7432.0,3004.73
2022-01-02,06:15 - 06:30,10215.7,12818.7,8535.34,8535.34,3479.68
2022-01-02,06:30 - 06:45,10413.6,11603.6,8687.8,8687.8,3800.48
2022-01-02,06:45 - 07:00,10926.0,11426.7,9039.03,9039.03,3969.92
2022-01-02,07:00 - 07:15,11704.9,13015.7,9788.89,9788.89,3808.95
2022-01-02,07:15 - 07:30,12648.6,12913.3,10625.74,10625.74,3959.77
2022-01-02,07:30 - 07:45,13622.9,13239.0,11304.73,11304.73,4359.94
2022-01-02,07:45 - 08:00,14057.1,13518.0,11702.2,11702.2,4468.07
2022-01-02,08:00 - 08:15,14686.5,13622.6,12268.8,12268.8,4989.35
2022-01-02,08:15 - 08:30,14451.2,14203.5,12376.88,12376.88,4100.69
2022-01-02,08:30 - 08:45,15002.7,14552.0,12747.95,12747.95,4359.5
2022-01-02,08:45 - 09:00,15402.7,14505.5,12987.7,12987.7,4989.08
2022-01-02,09:00 - 09:15,14940.3,14555.0,12512.3,12512.3,4000.37
2022-01-02,09:15 - 09:30,14495.6,14060.6,11919.3,11919.3,4200.92
2022-01-02,09:30 - 09:45,14085.3,13454.6,11440.24,11440.24,4468.49
2022-01-02,09:45 - 10:00,13770.6,13024.5,11011.8,11011.8,4500.89
2022-01-02,10:00 - 10:15,11798.2,13254.6,9480.7,9480.7,3433.33
2022-01-02,10:15 - 10:30,11474.7,12373.3,9058.08,9058.08,3699.16
2022-01-02,10:30 - 10:45,10839.5,11368.3,8290.74,8290.74,3959.1
2022-01-02,10:45 - 11:00,9829.8,11158.8,7607.1,7607.1,3499.88
2022-01-02,11:00 - 11:15,8934.2,10921.4,6991.5,6991.5,3433.89
2022-01-02,11:15 - 11:30,8694.3,10827.9,6762.36,6762.36,3381.19
2022-01-02,11:30 - 11:45,8474.5,11011.3,6752.1,6752.1,3219.49
2022-01-02,11:45 - 12:00,8476.2,11214.4,6754.4,6754.4,3202.87
2022-01-02,12:00 - 12:15,8152.0,11501.8,6860.9,6860.9,2929.93
2022-01-02,12:15 - 12:30,8095.4,10982.3,6794.9,6794.9,2950.88
2022-01-02,12:30 - 12:45,7825.6,11332.3,6570.6,6570.6,2819.94
2022-01-02,12:45 - 13:00,7409.1,11709.1,5869.1,5869.1,2819.08
2022-01-02,13:00 - 13:15,6842.8,12447.9,5929.2,5929.2,2650.19
2022-01-02,13:15 - 13:30,6695.6,13283.3,5871.6,5871.6,2539.6
2022-01-02,13:30 - 13:45,6571.3,13272.6,5760.1,5760.1,2529.15
2022-01-02,13:45 - 14:00,6555.1,13333.6,5621.4,5621.4,2430.59
2022-01-02,14:00 - 14:15,6572.8,14094.9,5640.8,5640.8,2409.11
2022-01-02,14:15 - 14:30,6739.7,14766.7,5907.7,5907.7,2409.72
2022-01-02,14:30 - 14:45,6951.5,14557.9,6047.3,6047.3,2538.93
2022-01-02,14:45 - 15:00,7085.1,14772.5,6180.9,6180.9,2539.61
2022-01-02,15:00 - 15:15,8020.6,14693.9,6902.5,6902.5,2700.72
2022-01-02,15:15 - 15:30,8496.3,14492.1,7188.7,7188.7,2819.82
2022-01-02,15:30 - 15:45,9036.9,13657.6,7225.1,7225.1,3147.13
2022-01-02,15:45 - 16:00,9664.8,13422.2,7876.2,7876.2,3349.16
2022-01-02,16:00 - 16:15,10204.0,13706.5,8765.3,8765.3,3415.13
2022-01-02,16:15 - 16:30,10532.3,13305.5,9094.2,9094.2,3415.85
2022-01-02,16:30 - 16:45,10584.4,12600.2,8974.6,8974.6,3780.74
2022-01-02,16:45 - 17:00,10273.9,11936.1,8497.4,8497.4,4000.6
2022-01-02,17:00 - 17:15,9349.6,11679.0,7332.2,7332.2,3499.89
2022-01-02,17:15 - 17:30,8892.4,10684.1,6735.4,6735.4,3849.15
2022-01-02,17:30 - 17:45,8323.3,10348.7,6218.9,6218.9,3699.45
2022-01-02,17:45 - 18:00,8800.2,10073.9,6611.5,6611.5,4000.54
2022-01-02,18:00 - 18:15,8552.3,10167.5,6620.7,6620.7,4200.19
2022-01-02,18:15 - 18:30,9082.7,10094.8,6917.8,6917.8,4468.11
2022-01-02,18:30 - 18:45,8707.1,10515.3,6978.3,6978.3,3989.64
2022-01-02,18:45 - 19:00,8547.2,10583.9,7017.3,7017.3,3989.62
2022-01-02,19:00 - 19:15,8070.8,10918.2,6581.6,6581.6,3959.69
2022-01-02,19:15 - 19:30,7533.1,10640.1,6058.29,6058.29,3900.34
2022-01-02,19:30 - 19:45,7387.1,11755.0,6279.5,6279.5,3499.96
2022-01-02,19:45 - 20:00,7434.0,12064.8,6326.4,6326.4,3479.92
2022-01-02,20:00 - 20:15,7280.1,12759.6,6781.9,6781.9,3479.49
2022-01-02,20:15 - 20:30,6855.6,12827.8,6362.7,6362.7,3449.56
2022-01-02,20:30 - 20:45,6816.2,13148.2,6333.2,6333.2,3449.11
2022-01-02,20:45 - 21:00,6648.9,13902.3,6277.5,6277.5,3099.97
2022-01-02,21:00 - 21:15,6604.3,14540.5,6050.2,6050.2,2871.87
2022-01-02,21:15 - 21:30,6767.9,15071.7,6217.0,6217.0,2869.33
2022-01-02,21:30 - 21:45,6811.1,15919.2,6089.1,6089.1,2819.02
2022-01-02,21:45 - 22:00,6456.0,16711.4,5851.2,5851.2,2599.91
2022-01-02,22:00 - 22:15,6313.2,17371.1,5262.5,5262.5,2239.71
2022-01-02,22:15 - 22:30,6136.8,17052.9,5006.0,5006.0,2300.0
2022-01-02,22:30 - 22:45,6085.0,17912.8,5116.3,5116.3,2036.9
2022-01-02,22:45 - 23:00,6253.7,18814.5,5288.4,5288.4,2036.63
2022-01-02,23:00 - 23:15,6547.8,19902.2,5609.1,5609.1,1999.96
2022-01-02,23:15 - 23:30,6948.1,20676.7,6007.6,6007.6,1999.94
2022-01-02,23:30 - 23:45,7272.5,20842.3,6331.7,6331.7,1999.99
2022-01-02,23:45 - 24:00,7619.6,21501.2,6651.3,6651.3,2000.24
2022-01-03,00:00 - 00:15,6034.8,20809.1,5265.9,5265.9,1899.06
2022-01-03,00:15 - 00:30,6086.4,21547.9,5352.7,5352.7,1800.74
2022-01-03,00:30 - 00:45,6252.7,22209.2,5483.6,5483.6,1899.05
2022-01-03,00:45 - 01:00,6105.0,23218.9,5439.2,5439.2,1739.13
2022-01-03,01:00 - 01:15,6264.3,24133.2,5462.7,5462.7,1739.83
2022-01-03,01:15 - 01:30,6137.6,24452.9,5335.9,5335.9,1724.28
2022-01-03,01:30 - 01:45,6074.9,25174.5,5306.7,5306.7,1644.48
2022-01-03,01:45 - 02:00,6079.8,25821.0,5311.8,5311.8,1641.92
2022-01-03,02:00 - 02:15,6087.7,26161.3,5320.3,5320.3,1641.58
2022-01-03,02:15 - 02:30,6187.6,26338.8,5420.1,5420.1,1641.9
2022-01-03,02:30 - 02:45,6129.6,26428.7,5372.8,5372.8,1621.89
2022-01-03,02:45 - 03:00,6126.3,26569.6,5369.6,5369.6,1621.68
2022-01-03,03:00 - 03:15,6042.5,26519.7,5290.0,5290.0,1621.38
2022-01-03,03:15 - 03:30,6071.7,26435.7,5319.0,5319.0,1621.19
2022-01-03,03:30 - 03:45,6096.5,26242.9,5343.8,5343.8,1621.04
2022-01-03,03:45 - 04:00,6141.7,26279.9,5389.4,5389.4,1621.29
2022-01-03,04:00 - 04:15,6434.7,25501.9,5664.6,5664.6,1641.94
2022-01-03,04:15 - 04:30,6656.7,24693.9,5809.7,5809.7,1799.49
2022-01-03,04:30 - 04:45,6430.6,24199.6,5525.1,5525.1,1899.05
2022-01-03,04:45 - 05:00,6365.3,23381.2,5459.4,5459.4,1899.17
2022-01-03,05:00 - 05:15,6718.1,21489.1,5922.8,5922.8,1899.89
2022-01-03,05:15 - 05:30,7015.4,19647.5,5987.5,5987.5,2239.82
2022-01-03,05:30 - 05:45,6939.2,18264.5,5853.6,5853.6,2239.68
2022-01-03,05:45 - 06:00,7240.6,17104.3,6037.0,6037.0,2499.34
2022-01-03,06:00 - 06:15,7755.5,14646.0,6626.5,6626.5,2850.42
2022-01-03,06:15 - 06:30,8819.4,13131.2,7385.4,7385.4,3415.05
2022-01-03,06:30 - 06:45,9164.8,11380.6,7809.2,7809.2,3499.96
2022-01-03,06:45 - 07:00,9742.9,10896.4,7967.8,7967.8,3899.45
2022-01-03,07:00 - 07:15,10657.6,11695.6,8696.2,8696.2,3898.01
2022-01-03,07:15 - 07:30,12393.3,11972.1,10098.0,10098.0,4200.64
2022-01-03,07:30 - 07:45,13802.9,12426.6,10990.1,10990.1,4468.23
2022-01-03,07:45 - 08:00,14418.8,13100.9,11654.0,11654.0,4350.09
2022-01-03,08:00 - 08:15,15108.6,13037.8,12107.6,12107.6,4700.73
2022-01-03,08:15 - 08:30,15766.2,13591.4,12724.5,12724.5,4989.2
2022-01-03,08:30 - 08:45,16973.6,13641.2,13196.4,13196.4,6100.81
2022-01-03,08:45 - 09:00,17180.0,13541.1,13096.3,13096.3,6100.89
2022-01-03,09:00 - 09:15,16810.6,13329.5,12884.7,12884.7,6070.09
2022-01-03,09:15 - 09:30,16804.3,12838.4,12393.6,12393.6,6070.4
2022-01-03,09:30 - 09:45,16229.2,12317.4,11872.6,11872.6,6070.3
2022-01-03,09:45 - 10:00,15940.1,11768.2,11158.0,11158.0,5790.31
2022-01-03,10:00 - 10:15,14535.4,10678.8,10058.9,10058.9,5170.23
2022-01-03,10:15 - 10:30,14191.0,10454.3,9834.4,9834.4,5170.22
2022-01-03,10:30 - 10:45,13564.9,10229.5,9609.6,9609.6,5170.0
2022-01-03,10:45 - 11:00,12752.7,10212.3,9076.0,9076.0,4500.17
2022-01-03,11:00 - 11:15,11732.5,9900.3,8209.2,8209.2,4250.94
2022-01-03,11:15 - 11:30,11279.2,9965.6,8082.9,8082.9,4250.68
2022-01-03,11:30 - 11:45,10927.5,10042.8,7999.0,7999.0,4400.01
2022-01-03,11:45 - 12:00,10463.7,10107.8,7746.9,7746.9,3959.89
2022-01-03,12:00 - 12:15,9979.4,10398.9,7568.2,7568.2,3950.51
2022-01-03,12:15 - 12:30,9780.2,9950.2,7363.4,7363.4,3969.65
2022-01-03,12:30 - 12:45,9366.9,10362.7,7052.68,7052.68,3600.29
2022-01-03,12:45 - 13:00,9229.9,10694.6,6904.1,6904.1,3435.72
2022-01-03,13:00 - 13:15,8182.3,11464.7,6349.6,6349.6,3199.27
2022-01-03,13:15 - 13:30,8099.1,12171.2,6420.2,6420.2,3050.23
2022-01-03,13:30 - 13:45,7993.1,12304.9,6477.5,6477.5,3000.43
2022-01-03,13:45 - 14:00,7681.3,12466.5,6366.0,6366.0,2869.3
2022-01-03,14:00 - 14:15,7852.1,13044.8,6508.5,6508.5,2923.11
2022-01-03,14:15 - 14:30,8179.8,13617.4,6913.9,6913.9,2869.29
2022-01-03,14:30 - 14:45,8122.2,14172.4,6883.7,6883.7,2819.01
2022-01-03,14:45 - 15:00,8454.2,13750.6,7206.8,7206.8,2819.89
2022-01-03,15:00 - 15:15,9371.8,13138.7,7402.5,7402.5,3200.75
2022-01-03,15:15 - 15:30,10089.1,13014.0,7886.7,7886.7,3375.62
2022-01-03,15:30 - 15:45,10391.7,13306.1,8171.5,8171.5,3415.09
2022-01-03,15:45 - 16:00,10917.4,12991.8,8841.5,8841.5,3415.68
2022-01-03,16:00 - 16:15,10660.5,12960.6,9098.9,9098.9,3415.6
2022-01-03,16:15 - 16:30,10608.5,12221.0,9040.0,9040.0,3499.59
2022-01-03,16:30 - 16:45,10874.7,11633.9,9084.0,9084.0,3969.13
2022-01-03,16:45 - 17:00,10541.6,10725.2,8700.9,8700.9,4100.17
2022-01-03,17:00 - 17:15,10441.3,10325.3,8126.5,8126.5,3989.28
2022-01-03,17:15 - 17:30,10099.3,9820.0,7783.3,7783.3,3989.82
2022-01-03,17:30 - 17:45,9880.7,9661.1,7554.7,7554.7,3989.39
2022-01-03,17:45 - 18:00,10521.5,9235.2,7965.6,7965.6,4800.23
2022-01-03,18:00 - 18:15,10478.5,9123.2,7900.28,7900.28,5000.46
2022-01-03,18:15 - 18:30,11066.1,9086.6,7954.71,7954.71,6399.03
2022-01-03,18:30 - 18:45,10927.1,9605.4,8387.5,8387.5,5000.97
2022-01-03,18:45 - 19:00,10378.4,9702.2,8282.7,8282.7,4468.89
2022-01-03,19:00 - 19:15,10428.8,10065.5,8378.5,8378.5,4471.23
2022-01-03,19:15 - 19:30,10020.0,9948.7,7974.4,7974.4,4468.77
2022-01-03,19:30 - 19:45,9283.1,10073.4,7628.5,7628.5,3998.66
2022-01-03,19:45 - 20:00,8615.1,10399.2,6996.7,6996.7,3898.08
2022-01-03,20:00 - 20:15,8023.9,11625.3,7021.2,7021.2,3509.14
2022-01-03,20:15 - 20:30,7760.6,11708.1,6758.2,6758.2,3509.22
2022-01-03,20:30 - 20:45,7912.4,12512.7,7000.9,7000.9,3499.32
2022-01-03,20:45 - 21:00,7742.1,13015.0,6859.4,6859.4,3339.33
2022-01-03,21:00 - 21:15,7530.7,12875.6,6362.3,6362.3,3220.36
2022-01-03,21:15 - 21:30,7424.7,13791.0,6339.9,6339.9,3099.28
2022-01-03,21:30 - 21:45,7527.6,14552.3,6499.86,6499.86,3000.19
2022-01-03,21:45 - 22:00,7208.7,15503.1,6309.8,6309.8,2746.92
2022-01-03,22:00 - 22:15,7185.6,15543.8,5447.5,5447.5,2746.63
2022-01-03,22:15 - 22:30,6770.1,15574.3,5079.6,5079.6,2669.62
2022-01-03,22:30 - 22:45,7014.2,16317.7,4928.3,4928.3,2559.89
2022-01-03,22:45 - 23:00,6815.1,17236.5,5083.5,5083.5,2500.91
2022-01-03,23:00 - 23:15,6905.9,17925.6,5641.2,5641.2,2239.75
2022-01-03,23:15 - 23:30,6957.8,18694.6,5690.9,5690.9,2239.1
2022-01-03,23:30 - 23:45,6893.9,19387.3,5807.79,5807.79,2000.82
2022-01-03,23:45 - 24:00,7011.4,19250.3,6000.89,6000.89,2000.19
2022-01-04,00:00 - 00:15,6030.3,18413.7,5221.6,5221.6,1899.01
2022-01-04,00:15 - 00:30,6071.9,19058.5,5263.3,5263.3,1899.07
2022-01-04,00:30 - 00:45,6212.4,19728.8,5403.8,5403.8,1899.04
2022-01-04,00:45 - 01:00,6110.4,20549.9,5389.0,5389.0,1724.78
2022-01-04,01:00 - 01:15,6426.2,21504.0,5572.1,5572.1,1724.93
2022-01-04,01:15 - 01:30,6521.3,21900.8,5410.1,5410.1,1724.31
2022-01-04,01:30 - 01:45,6389.2,22547.6,5331.7,5331.7,1644.26
2022-01-04,01:45 - 02:00,6315.5,23575.0,5258.4,5258.4,1641.32
2022-01-04,02:00 - 02:15,6408.4,23804.2,5366.3,5366.3,1621.96
2022-01-04,02:15 - 02:30,6440.6,24069.3,5387.0,5387.0,1641.31
2022-01-04,02:30 - 02:45,6325.6,24239.7,5283.2,5283.2,1621.05
2022-01-04,02:45 - 03:00,6342.4,24286.5,5310.1,5310.1,1600.69
2022-01-04,03:00 - 03:15,6734.5,24376.1,5677.9,5677.9,1644.01
2022-01-04,03:15 - 03:30,6789.3,24261.2,5733.3,5733.3,1644.91
2022-01-04,03:30 - 03:45,6899.9,24194.8,5791.2,5791.2,1724.39
2022-01-04,03:45 - 04:00,6906.4,24138.2,5797.9,5797.9,1724.4
2022-01-04,04:00 - 04:15,7230.0,23322.4,6104.4,6104.4,1750.08
2022-01-04,04:15 - 04:30,7226.9,22767.1,6016.0,6016.0,1899.51
2022-01-04,04:30 - 04:45,7307.2,21785.3,6158.5,6158.5,1999.15
2022-01-04,04:45 - 05:00,7596.1,21016.1,6432.4,6432.4,1999.69
2022-01-04,05:00 - 05:15,8091.4,18509.0,5960.89,5960.89,2502.48
2022-01-04,05:15 - 05:30,8356.7,17459.5,5584.7,5584.7,2539.77
2022-01-04,05:30 - 05:45,8189.0,16146.4,5759.0,5759.0,2599.13
2022-01-04,05:45 - 06:00,8435.3,15210.9,6184.3,6184.3,2819.13
2022-01-04,06:00 - 06:15,9384.5,13843.7,7425.07,7425.07,3381.75
2022-01-04,06:15 - 06:30,11356.4,12404.9,8978.2,8978.2,3600.54
2022-01-04,06:30 - 06:45,12057.7,10612.0,8546.1,8546.1,4300.36
2022-01-04,06:45 - 07:00,12797.4,10245.5,8952.9,8952.9,4700.42
2022-01-04,07:00 - 07:15,13428.1,10434.3,9218.0,9218.0,4700.45
2022-01-04,07:15 - 07:30,14646.4,10733.2,9784.9,9784.9,5000.69
2022-01-04,07:30 - 07:45,15424.2,11360.9,10556.5,10556.5,5300.53
2022-01-04,07:45 - 08:00,15585.1,11803.5,11099.1,11099.1,5300.32
2022-01-04,08:00 - 08:15,16369.8,12180.2,11600.8,11600.8,5500.19
2022-01-04,08:15 - 08:30,16993.4,12691.4,12112.0,12112.0,5800.03
2022-01-04,08:30 - 08:45,17930.8,13232.7,12799.7,12799.7,6350.17
2022-01-04,08:45 - 09:00,18175.7,13187.5,12754.5,12754.5,6350.1
2022-01-04,09:00 - 09:15,17302.3,13117.6,12538.2,12538.2,5645.8
2022-01-04,09:15 - 09:30,17323.5,12137.8,11704.8,11704.8,6280.01
2022-01-04,09:30 - 09:45,16789.8,11603.5,11170.5,11170.5,6100.91
2022-01-04,09:45 - 10:00,16349.0,11269.7,10836.7,10836.7,6070.02
2022-01-04,10:00 - 10:15,14838.8,10753.3,10004.5,10004.5,4468.76
2022-01-04,10:15 - 10:30,14539.4,10360.1,9703.1,9703.1,4549.36
