date,time_block,purchase_bid_mw,sell_bid_mw,mcv_mw,final_scheduled_volume_mw,mcp_rs_per_mwh
2023-01-02,21:30 - 21:45,8597.4,11124.2,6019.0,6019.0,4336.37
2023-01-02,21:45 - 22:00,8020.0,12267.6,5681.5,5681.5,3947.14
2023-01-02,22:00 - 22:15,8199.0,13321.8,5167.1,5167.1,3735.05
2023-01-02,22:15 - 22:30,8120.0,14354.0,5259.4,5259.4,3475.9
2023-01-02,22:30 - 22:45,7952.6,15485.9,5182.7,5182.7,3428.32
2023-01-02,22:45 - 23:00,7434.5,16242.6,4982.6,4982.6,3225.55
2023-01-02,23:00 - 23:15,7039.1,17416.1,5173.4,5173.4,2938.66
2023-01-02,23:15 - 23:30,6994.6,17863.6,5147.4,5147.4,2918.37
2023-01-02,23:30 - 23:45,6936.2,18231.4,5120.0,5120.0,2891.13
2023-01-02,23:45 - 24:00,6977.4,18500.7,5167.7,5167.7,2879.62
2023-01-03,00:00 - 00:15,6771.7,13815.8,5054.1,5054.1,2768.6
2023-01-03,00:15 - 00:30,6714.3,14999.0,4997.2,4997.2,2768.06
2023-01-03,00:30 - 00:45,6866.2,16038.4,5242.2,5242.2,2700.54
2023-01-03,00:45 - 01:00,7033.9,17160.5,5523.8,5523.8,2543.6
2023-01-03,01:00 - 01:15,7281.6,18151.9,5536.9,5536.9,2543.33
2023-01-03,01:15 - 01:30,7272.1,19025.2,5553.7,5553.7,2500.83
2023-01-03,01:30 - 01:45,7236.3,19500.5,5574.7,5574.7,2449.23
2023-01-03,01:45 - 02:00,7165.7,19702.9,5663.4,5663.4,2360.23
2023-01-03,02:00 - 02:15,7116.8,20169.6,5702.7,5702.7,2151.46
2023-01-03,02:15 - 02:30,7023.0,20272.6,5609.6,5609.6,2151.01
2023-01-03,02:30 - 02:45,7011.5,20408.4,5598.9,5598.9,2138.9
2023-01-03,02:45 - 03:00,6973.1,20464.1,5562.0,5562.0,2138.73
2023-01-03,03:00 - 03:15,7060.3,20620.5,5649.4,5649.4,2138.86
2023-01-03,03:15 - 03:30,7107.6,20493.8,5697.6,5697.6,2138.95
2023-01-03,03:30 - 03:45,7295.9,20484.6,5886.5,5886.5,2151.53
2023-01-03,03:45 - 04:00,7396.3,20468.3,5986.5,5986.5,2151.82
2023-01-03,04:00 - 04:15,7375.9,19682.0,6068.0,6068.0,2350.61
2023-01-03,04:15 - 04:30,7491.9,18665.1,5975.9,5975.9,2449.51
2023-01-03,04:30 - 04:45,7565.1,17685.6,5821.9,5821.9,2612.3
2023-01-03,04:45 - 05:00,7562.9,16972.4,5659.7,5659.7,2768.68
2023-01-03,05:00 - 05:15,9199.4,17123.2,6878.4,6878.4,2938.71
2023-01-03,05:15 - 05:30,10432.1,17404.9,7736.35,7736.35,3225.43
2023-01-03,05:30 - 05:45,12166.6,16476.1,8486.9,8486.9,3624.61
2023-01-03,05:45 - 06:00,13347.7,15947.4,9451.5,9451.5,3814.12
2023-01-03,06:00 - 06:15,14061.0,15052.7,10398.74,10398.74,4270.05
2023-01-03,06:15 - 06:30,15300.2,14695.9,11204.88,11204.88,4718.6
2023-01-03,06:30 - 06:45,15717.0,13376.3,10945.8,10945.8,5100.49
2023-01-03,06:45 - 07:00,16980.8,12106.7,10723.6,10723.6,7270.52
2023-01-03,07:00 - 07:15,15845.6,11079.6,10220.5,10220.5,7500.45
2023-01-03,07:15 - 07:30,16116.8,10663.4,10081.12,10081.12,7680.31
2023-01-03,07:30 - 07:45,16172.7,10441.8,10151.9,10151.9,8500.37
2023-01-03,07:45 - 08:00,15617.3,10014.4,9813.8,9813.8,8863.98
2023-01-03,08:00 - 08:15,15480.9,10323.6,9955.3,9955.3,8000.6
2023-01-03,08:15 - 08:30,15323.7,9825.1,9350.03,9350.03,8863.05
2023-01-03,08:30 - 08:45,14789.3,9070.5,8559.3,8559.3,8500.58
2023-01-03,08:45 - 09:00,14130.8,8633.0,8121.8,8121.8,8000.92
2023-01-03,09:00 - 09:15,14166.0,9111.3,8522.4,8522.4,8000.59
2023-01-03,09:15 - 09:30,14265.9,8344.3,7915.4,7915.4,8500.7
2023-01-03,09:30 - 09:45,14478.2,7634.7,7545.8,7545.8,10070.21
2023-01-03,09:45 - 10:00,14165.7,7972.1,7543.2,7543.2,8500.73
2023-01-03,10:00 - 10:15,14433.7,8946.4,8216.68,8216.68,7680.13
2023-01-03,10:15 - 10:30,14948.6,9228.8,8682.27,8682.27,7680.83
2023-01-03,10:30 - 10:45,15169.7,9392.6,8885.88,8885.88,7680.98
2023-01-03,10:45 - 11:00,14533.4,9209.9,8294.9,8294.9,6999.92
2023-01-03,11:00 - 11:15,14357.9,9476.7,8592.41,8592.41,7387.49
2023-01-03,11:15 - 11:30,14036.0,8503.1,7914.4,7914.4,8000.57
2023-01-03,11:30 - 11:45,14071.0,8418.6,7748.9,7748.9,8000.43
2023-01-03,11:45 - 12:00,14011.8,8268.2,7416.49,7416.49,8000.83
2023-01-03,12:00 - 12:15,13200.0,8593.8,7039.43,7039.43,7387.14
2023-01-03,12:15 - 12:30,12007.0,8954.0,6594.0,6594.0,5762.85
2023-01-03,12:30 - 12:45,11275.5,9504.7,6143.2,6143.2,5000.43
2023-01-03,12:45 - 13:00,11217.9,9887.2,5882.74,5882.74,5026.97
2023-01-03,13:00 - 13:15,9955.6,10094.9,5448.51,5448.51,4999.39
2023-01-03,13:15 - 13:30,10179.7,10716.5,5712.48,5712.48,4914.93
2023-01-03,13:30 - 13:45,10471.0,11065.5,5941.37,5941.37,4998.82
2023-01-03,13:45 - 14:00,10757.5,11209.1,6144.62,6144.62,4999.02
2023-01-03,14:00 - 14:15,11062.8,11180.4,6552.3,6552.3,5400.03
2023-01-03,14:15 - 14:30,11618.2,11389.7,7047.3,7047.3,5600.07
2023-01-03,14:30 - 14:45,12115.5,11736.1,7550.7,7550.7,5700.29
2023-01-03,14:45 - 15:00,12871.6,12078.6,8191.0,8191.0,5482.72
2023-01-03,15:00 - 15:15,12743.5,11258.1,7848.7,7848.7,6000.27
2023-01-03,15:15 - 15:30,13139.4,11081.9,8291.5,8291.5,6000.16
2023-01-03,15:30 - 15:45,14134.2,11126.9,8692.0,8692.0,6000.69
2023-01-03,15:45 - 16:00,14016.4,11552.9,9377.0,9377.0,6000.03
2023-01-03,16:00 - 16:15,13172.4,10456.0,8502.1,8502.1,6000.23
2023-01-03,16:15 - 16:30,12888.0,10090.5,8312.36,8312.36,5998.95
2023-01-03,16:30 - 16:45,13318.0,9478.1,8042.9,8042.9,6500.97
2023-01-03,16:45 - 17:00,13239.2,8850.2,7836.99,7836.99,7680.65
2023-01-03,17:00 - 17:15,13982.8,9684.3,8556.8,8556.8,7509.44
2023-01-03,17:15 - 17:30,14331.5,9651.9,8715.69,8715.69,7680.04
2023-01-03,17:30 - 17:45,14677.8,10307.6,9279.6,9279.6,6099.49
2023-01-03,17:45 - 18:00,14873.7,10308.3,9477.9,9477.9,7509.65
2023-01-03,18:00 - 18:15,15003.1,10555.1,9753.9,9753.9,7509.3
2023-01-03,18:15 - 18:30,15189.3,10067.4,9539.0,9539.0,8000.28
2023-01-03,18:30 - 18:45,14963.3,9444.1,8915.7,8915.7,8000.76
2023-01-03,18:45 - 19:00,14328.2,9466.3,8903.88,8903.88,7680.9
2023-01-03,19:00 - 19:15,14129.4,9330.1,8651.7,8651.7,8000.41
2023-01-03,19:15 - 19:30,13444.2,9071.9,8088.0,8088.0,8000.33
2023-01-03,19:30 - 19:45,12161.0,9078.4,7490.22,7490.22,7680.1
2023-01-03,19:45 - 20:00,10975.0,9296.3,7016.06,7016.06,6099.57
2023-01-03,20:00 - 20:15,9889.7,9334.3,6061.88,6061.88,5499.88
2023-01-03,20:15 - 20:30,9367.7,9390.4,5741.6,5741.6,5050.36
2023-01-03,20:30 - 20:45,9020.4,9219.7,5210.3,5210.3,5499.06
2023-01-03,20:45 - 21:00,8910.3,9423.1,5067.1,5067.1,5350.59
2023-01-03,21:00 - 21:15,8790.1,9836.6,5203.5,5203.5,5000.75
2023-01-03,21:15 - 21:30,8546.5,9902.6,5073.2,5073.2,4999.02
2023-01-03,21:30 - 21:45,8252.5,10075.3,5046.9,5046.9,4608.95
2023-01-03,21:45 - 22:00,7546.8,11141.4,4965.7,4965.7,4099.42
2023-01-03,22:00 - 22:15,7494.9,12222.5,4162.7,4162.7,3662.65
2023-01-03,22:15 - 22:30,7234.7,13311.2,4321.5,4321.5,3450.51
2023-01-03,22:30 - 22:45,7187.5,14441.8,4655.2,4655.2,3290.48
2023-01-03,22:45 - 23:00,6818.9,15308.4,4420.7,4420.7,3220.44
2023-01-03,23:00 - 23:15,6582.2,16244.5,4729.3,4729.3,2938.42
2023-01-03,23:15 - 23:30,6478.2,16565.9,4638.31,4638.31,2910.49
2023-01-03,23:30 - 23:45,6454.1,17455.1,4657.1,4657.1,2879.5
2023-01-03,23:45 - 24:00,6412.3,17689.6,4771.4,4771.4,2804.84
2023-01-04,00:00 - 00:15,7011.9,13049.7,4748.4,4748.4,2891.75
2023-01-04,00:15 - 00:30,7084.9,14203.6,4830.9,4830.9,2879.26
2023-01-04,00:30 - 00:45,7138.1,15288.7,5224.6,5224.6,2840.32
2023-01-04,00:45 - 01:00,7114.7,16440.1,5342.5,5342.5,2768.81
2023-01-04,01:00 - 01:15,7138.1,17255.3,5294.7,5294.7,2768.47
2023-01-04,01:15 - 01:30,7135.9,17837.8,5293.8,5293.8,2768.03
2023-01-04,01:30 - 01:45,7403.8,18013.6,5399.49,5399.49,2700.24
2023-01-04,01:45 - 02:00,7349.1,18153.5,5529.4,5529.4,2590.53
2023-01-04,02:00 - 02:15,7266.4,18873.7,5551.2,5551.2,2543.57
2023-01-04,02:15 - 02:30,7222.5,18965.4,5507.5,5507.5,2543.32
2023-01-04,02:30 - 02:45,7254.6,19083.5,5541.4,5541.4,2540.89
2023-01-04,02:45 - 03:00,7267.9,19057.2,5553.8,5553.8,2543.0
2023-01-04,03:00 - 03:15,7222.2,19143.8,5562.59,5562.59,2500.37
2023-01-04,03:15 - 03:30,7253.5,18972.3,5541.5,5541.5,2543.2
2023-01-04,03:30 - 03:45,7231.9,18893.8,5520.4,5520.4,2543.28
2023-01-04,03:45 - 04:00,7230.1,18875.7,5519.7,5519.7,2543.18
2023-01-04,04:00 - 04:15,7261.6,18260.8,5626.2,5626.2,2590.3
2023-01-04,04:15 - 04:30,7244.9,17574.3,5493.99,5493.99,2650.24
2023-01-04,04:30 - 04:45,7335.8,16592.7,5481.4,5481.4,2768.45
2023-01-04,04:45 - 05:00,7479.0,15795.2,5267.6,5267.6,2840.91
2023-01-04,05:00 - 05:15,8720.1,15574.4,5807.5,5807.5,3218.08
2023-01-04,05:15 - 05:30,9456.4,15366.4,6485.83,6485.83,3300.09
2023-01-04,05:30 - 05:45,10564.5,14016.5,6644.2,6644.2,3662.09
2023-01-04,05:45 - 06:00,12056.1,13135.3,7897.5,7897.5,4078.89
2023-01-04,06:00 - 06:15,13318.1,12538.9,9097.7,9097.7,4552.89
2023-01-04,06:15 - 06:30,14568.7,12167.6,9679.7,9679.7,5300.16
2023-01-04,06:30 - 06:45,15485.9,11527.9,9441.7,9441.7,5600.7
2023-01-04,06:45 - 07:00,16190.4,10395.5,9184.3,9184.3,8000.48
2023-01-04,07:00 - 07:15,15765.7,9741.0,9100.03,9100.03,10000.41
2023-01-04,07:15 - 07:30,15196.0,9298.5,8771.5,8771.5,9904.31
2023-01-04,07:30 - 07:45,14948.8,8837.9,8545.15,8545.15,10000.77
2023-01-04,07:45 - 08:00,14760.5,8319.6,8120.6,8120.6,11425.8
2023-01-04,08:00 - 08:15,14603.5,8420.5,8242.19,8242.19,10000.31
2023-01-04,08:15 - 08:30,14080.8,8099.9,7611.6,7611.6,8863.45
2023-01-04,08:30 - 08:45,13224.8,7592.4,6994.6,6994.6,8500.92
2023-01-04,08:45 - 09:00,12903.9,7073.9,6737.64,6737.64,10000.63
2023-01-04,09:00 - 09:15,13532.2,7864.6,7227.7,7227.7,8500.31
2023-01-04,09:15 - 09:30,14012.8,7100.5,6946.5,6946.5,10020.4
2023-01-04,09:30 - 09:45,14173.8,6696.3,6542.3,6542.3,11170.72
2023-01-04,09:45 - 10:00,13774.3,6915.7,6761.7,6761.7,10020.24
2023-01-04,10:00 - 10:15,13921.9,7316.9,7045.56,7045.56,10000.66
2023-01-04,10:15 - 10:30,14776.4,7397.0,7046.0,7046.0,10020.76
