y_pred,lower,upper
3560.949188814627,1386.2145650134034,5735.683812615851
3750.0514476850444,1575.3168238838207,5924.786071486268
4157.179179979209,1982.4445561779853,6331.913803780433
4408.007865596022,2233.2732417947987,6582.742489397246
4669.262334237563,2494.527710436339,6843.996958038786
5220.891605147893,3046.156981346669,7395.626228949117
10258.610781748122,8083.876157946899,12433.345405549346
10764.342008134885,8589.607384333662,12939.076631936108
11282.979825746126,9108.245201944903,13457.71444954735
11281.48124601895,9106.746622217726,13456.215869820173
11072.497912640745,8897.763288839522,13247.232536441968
10818.61417703904,8643.879553237817,12993.348800840264
10816.10579250457,8641.371168703346,12990.840416305793
10913.802352081893,8739.06772828067,13088.536975883117
10674.48587062133,8499.751246820108,12849.220494422554
10507.602749400925,8332.868125599702,12682.337373202148
9346.361669567537,7171.627045766314,11521.09629336876
9341.581869379523,7166.847245578299,11516.316493180746
4866.153022578229,2691.418398777005,7040.887646379453
4707.1940246109125,2532.4594008096888,6881.928648412137
4485.357673038142,2310.623049236918,6660.092296839366
4304.0205175316005,2129.2858937303768,6478.755141332824
3642.0658487055107,1467.331224904287,5816.800472506735
3570.869822776364,1396.1351989751402,5745.604446577588
3575.9856235348016,1401.2509997335778,5750.720247336025
3575.9856235348016,1401.2509997335778,5750.720247336025
3239.6799634073163,1064.9453396060926,5414.41458720854
3224.1211933109516,1049.386569509728,5398.855817112175
3207.0524693638554,1032.3178455626316,5381.78709316508
3194.660524242831,1019.9259004416072,5369.395148044055
2995.4618796942214,820.7272558929976,5170.196503495445
2965.55121313925,790.8165893380265,5140.285836940474
2832.3529638241403,657.6183400229165,5007.087587625364
2832.3529638241403,657.6183400229165,5007.087587625364
2519.58145554646,344.84683174523616,4694.316079347684
2463.559159406199,288.82453560497515,4638.293783207422
2467.3280884251494,292.5934646239257,4642.062712226373
2383.631567392797,208.8969435915733,4558.366191194021
2346.2796875055687,171.545063704345,4521.0143113067925
2322.7930682293095,148.05844442808575,4497.527692030533
2276.6475514187146,101.91292761749082,4451.382175219938
2221.9113055243542,47.176681723130514,4396.6459293255775
2196.4392863794983,21.704662578274565,4371.173910180722
2196.4392863794983,21.704662578274565,4371.173910180722
2196.4392863794983,21.704662578274565,4371.173910180722
2175.585339507589,0.8507157063654631,4350.319963308813
2162.013474756987,-12.721149044236881,4336.748098558211
2162.013474756987,-12.721149044236881,4336.748098558211
2162.013474756987,-12.721149044236881,4336.748098558211
2162.013474756987,-12.721149044236881,4336.748098558211
2193.684571605186,18.94994780396246,4368.41919540641
2172.830624733277,-1.9039990679466428,4347.565248534501
2172.830624733277,-1.9039990679466428,4347.565248534501
2221.4900589668755,46.75543516565176,4396.224682768099
2519.422648517267,344.6880247160434,4694.157272318491
2692.356706620924,517.6220828197002,4867.091330422148
2970.991469866612,796.2568460653883,5145.726093667836
3110.4529695310935,935.7183457298697,5285.187593332317
3708.990267225989,1534.2556434247654,5883.724891027213
3951.719175826872,1776.984552025648,6126.453799628096
4430.220834896142,2255.4862110949184,6604.955458697366
5448.609183554646,3273.874559753422,7623.34380735587
8969.380629495634,6794.646005694411,11144.115253296857
10653.298502079018,8478.563878277795,12828.033125880242
11023.819649771547,8849.085025970324,13198.55427357277
11029.807013455484,8855.07238965426,13204.541637256707
10942.76538527719,8768.030761475966,13117.500009078412
11425.119712349297,9250.385088548073,13599.85433615052
11277.703479829273,9102.96885602805,13452.438103630497
11274.330432443483,9099.59580864226,13449.065056244706
10884.449376343271,8709.714752542048,13059.184000144494
10725.944515234618,8551.209891433395,12900.679139035841
10519.96577032178,8345.231146520557,12694.700394123003
10602.151405901574,8427.41678210035,12776.886029702797
5867.905933236888,3693.171309435664,8042.640557038112
4869.997463061385,2695.2628392601614,7044.732086862608
4278.718469972878,2103.983846171654,6453.453093774102
4043.346779038589,1868.6121552373652,6218.081402839813
3690.268110077559,1515.5334862763352,5865.002733878782
3583.47408188534,1408.7394580841164,5758.208705686564
3545.570831058214,1370.8362072569903,5720.305454859437
3509.9688534110023,1335.2342296097786,5684.703477212226
3123.752882188708,949.0182583874844,5298.487505989931
3123.752882188708,949.0182583874844,5298.487505989931
3110.314195806999,935.5795720057754,5285.048819608222
3110.314195806999,935.5795720057754,5285.048819608222
2640.207401202317,465.4727774010935,4814.942025003541
2600.7148159276735,425.98019212644977,4775.449439728897
2704.826885555555,530.092261754331,4879.5615093567785
2720.2551742088153,545.5205504075916,4894.9897980100395
2827.5300362091507,652.795412407927,5002.264660010374
2829.162710253861,654.4280864526372,5003.897334055085
3054.822084524263,880.0874607230394,5229.556708325486
3128.651391538371,953.9167677371474,5303.386015339594
3117.8075915409345,943.0729677397107,5292.542215342159
3150.508076689706,975.7734528884821,5325.24270049093
3242.919742335803,1068.1851185345795,5417.654366137027
3532.1434503443857,1357.408826543162,5706.878074145609
3913.2487166921687,1738.514092890945,6087.9833404933925
3948.0579235161845,1773.3232997149607,6122.792547317408
4648.471633684818,2473.737009883594,6823.206257486041
9690.22171668679,7515.487092885567,11864.956340488014
10553.159778551537,8378.425154750314,12727.89440235276
10803.987230708351,8629.252606907128,12978.721854509575
11212.223404765944,9037.48878096472,13386.958028567167
11184.618245160373,9009.88362135915,13359.352868961596
11091.771464325016,8917.036840523793,13266.50608812624
10831.002115418733,8656.26749161751,13005.736739219956
10846.336827575458,8671.602203774235,13021.071451376682
10933.789533197049,8759.054909395825,13108.524156998272
10920.402600181294,8745.667976380071,13095.137223982518
11034.722260524713,8859.98763672349,13209.456884325937
10530.69641962596,8355.961795824736,12705.431043427183
10852.254765230477,8677.520141429253,13026.9893890317
4359.717766940521,2184.983143139297,6534.452390741744
4082.37559116943,1907.6409673682065,6257.110214970654
4161.954911795867,1987.220287994643,6336.68953559709
3852.4842956816174,1677.7496718803936,6027.218919482841
3696.831473398914,1522.0968495976904,5871.566097200138
3548.4507473915382,1373.7161235903145,5723.1853711927615
3506.33893800142,1331.6043142001963,5681.073561802644
3484.239772077479,1309.505148276255,5658.974395878702
3161.345483635694,986.6108598344704,5336.080107436917
3070.947382595851,896.2127587946275,5245.682006397075
3005.7073858340746,830.9727620328508,5180.442009635299
2983.2086839118156,808.4740601105918,5157.94330771304
2967.3491071617887,792.6144833605649,5142.083730963012
2952.5338004245527,777.799176623329,5127.2684242257765
2956.5160204275203,781.7813966262966,5131.250644228744
2851.4053709358213,676.6707471345976,5026.139994737045
2832.256590542028,657.5219667408041,5006.991214343252
2779.7590193379197,605.0243955366959,4954.493643139143
2755.428503611547,580.6938798103233,4930.16312741277
2745.986029213645,571.2514054124213,4920.720653014869
2661.046022966154,486.3113991649302,4835.780646767378
2650.716269752492,475.9816459512681,4825.450893553716
2556.595513249419,381.8608894481954,4731.330137050643
2516.260662437988,341.52603863676404,4690.995286239211
2500.1131854636865,325.37856166246274,4674.84780926491
2438.553900125234,263.8192763240104,4613.288523926458
2428.6545487171447,253.919924915921,4603.3891725183685
2413.105611307484,238.37098750626046,4587.840235108708
2448.313178426251,273.5785546250272,4623.047802227475
2448.313178426251,273.5785546250272,4623.047802227475
2428.256420519257,253.52179671803333,4602.991044320481
2441.8361206287273,267.1014968275035,4616.570744429951
2499.698067477134,324.9634436759102,4674.432691278358
2499.698067477134,324.9634436759102,4674.432691278358
2499.698067477134,324.9634436759102,4674.432691278358
2513.241020626871,338.50639682564724,4687.975644428095
2747.9480442635786,573.2134204623549,4922.682668064803
2825.1570066634554,650.4223828622316,4999.891630464679
3065.4535749597208,890.718951158497,5240.188198760945
3196.9174666671393,1022.1828428659155,5371.652090468363
3807.6666464205023,1632.9320226192785,5982.401270221726
4242.713508448055,2067.9788846468314,6417.448132249279
5071.180716579316,2896.4460927780924,7245.915340380539
6879.392544958306,4704.6579211570825,9054.127168759529
