y_pred,lower,upper
11392.319,9024.9468725341,13759.6917993409
11255.957,8888.5845678466,13623.3294946534
11283.19,8915.8179662841,13650.5628930909
10975.702,8608.3296850341,13343.0746118409
11077.5205,8710.1480444091,13444.8929712159
11083.051,8715.6783178466,13450.4232446534
11762.238,9394.8658178466,14129.6107446534
11718.976,9351.6031225341,14086.3480493409
11221.206,8853.8335912841,13588.5785180909
11248.032,8880.6597631591,13615.4046899659
7863.0933,5495.720798315349,10230.46572512215
5335.977,2968.6045873778494,7703.349514184651
5126.6265,2759.2540014403494,7493.998928247151
4891.8076,2524.4351537840994,7259.180080590901
4273.33,1905.9576147215994,6640.702541528401
4091.9255,1724.5530737059744,6459.298000512776
3974.1377,1606.7652319090994,6341.510158715901
3976.9216,1609.5491674559744,6344.294094262776
3584.689,1217.3165014403494,5952.061428247151
3467.7708,1100.3982885497244,5835.143215356526
3384.7239,1017.3514135497244,5752.096340356526
3390.9153,1023.5428197997244,5758.287746606526
3344.2937,976.9212377684744,5711.666164575276
3345.8923,978.5198705809744,5713.264797387776
3330.2588,962.8863256590994,5697.631252465901
3315.3052,947.9327123778494,5682.677639184651
2989.062,621.6895483153494,5356.434475122151
2905.5166,538.1441381590994,5272.889064965901
2909.7075,542.3350561278494,5277.079982934651
2873.3188,505.9463842528494,5240.691311059651
2834.6538,467.2813451903494,5202.026271997151
2748.3545,380.9820287840994,5115.726955590901
2686.683,319.3106420653494,5054.055568872151
2662.9531,295.5806615965994,5030.325588403401
2541.3987,174.02621823722438,4908.771145044026
2527.4438,160.07138425284938,4894.816311059651
2522.3972,155.02475339347438,4889.769680200276
2514.9458,147.57333737784938,4882.318264184651
2475.3352,107.96274167472438,4842.707668481526
2468.0503,100.67782956534938,4835.422756372151
2471.7883,104.41586667472438,4839.160793481526
2468.3933,101.02084714347438,4835.765773950276
2521.476,154.10361081534938,4888.848537622151
2620.9622,253.58969479972438,4988.334621606526
2631.3079,263.9353979247244,4998.680324731526
2657.5378,290.1653783934744,5024.910305200276
2894.4258,527.0533178465994,5261.798244653401
3014.5623,647.1897924559744,5381.934719262776
3253.3284,885.9559057372244,5620.700832544026
3325.987,958.6145971434744,5693.359523950276
4152.532,1785.1597631590994,6519.904689965901
4690.1255,2322.7530248778494,7057.497951684651
4999.9834,2632.6109350340994,7367.355861840901
6110.712,3743.3394506590994,8478.0843774659
10640.064,8272.6919897216,13007.4369165284
10743.588,8376.2154272216,13110.9603540284
10883.087,8515.7144506591,13250.4593774659
10580.016,8212.6431615966,12947.3880884034
10690.295,8322.9224584716,13057.6673852784
10804.062,8436.6890600341,13171.4339868409
10862.756,8495.3833959716,13230.1283227784
10881.908,8514.5357397216,13249.2806665284
11010.546,8643.1734350341,13377.9183618409
11053.284,8685.9117162841,13420.6566430909
10924.841,8557.4683569091,13292.2132837159
8609.3,6241.927341284099,10976.6722680909
6218.8467,3851.4742162840994,8586.2191430909
5290.8813,2923.5088842528494,7658.253811059651
4934.7812,2567.4087865965994,7302.153713403401
4727.5615,2360.1890600340994,7094.933986840901
3963.9478,1596.5752905028494,6331.320217309651
3841.707,1474.3345678465994,6209.079494653401
3823.7878,1456.4153783934744,6191.160305200276
3770.6807,1403.3082006590994,6138.053127465901
3603.6775,1236.3050268309744,5971.049953637776
3548.1138,1180.7413061278494,5915.486232934651
3543.17,1175.7974584715994,5910.542385278401
3536.8508,1169.4783666747244,5904.223293481526
3197.3208,829.9483373778494,5564.693264184651
3103.176,735.8035619872244,5470.548488794026
3076.42,709.0474584715994,5443.792385278401
3074.4314,707.0589330809744,5441.803859887776
3219.0889,851.7164037840994,5586.461330590901
3213.201,845.8284643309744,5580.573391137776
3278.9568,911.5843237059744,5646.329250512776
3316.8032,949.4307592528494,5684.175686059651
3341.4219,974.0494115965994,5708.794338403401
3425.306,1057.9334447997244,5792.678371606526
3644.7466,1277.3741186278494,6012.119045434651
3775.425,1408.0525854247244,6142.797512231526
4118.23,1750.8575170653494,6485.602443872151
4174.611,1807.2383764403494,6541.983303247151
4405.7563,2038.3838842528494,6773.128811059651
6461.4893,4094.1167944090994,8828.8617212159
11137.115,8769.7427709716,13504.4876977784
10973.266,8605.8931615966,13340.6380884034
10744.801,8377.4283178466,13112.1732446534
10872.096,8504.7232397216,13239.4681665284
10716.151,8348.7789037841,13083.5238305909
10478.87,8111.497653784099,12846.2425805909
10490.034,8122.661716284099,12857.4066430909
10573.393,8206.0201147216,12940.7650415284
